points_x,points_y,celltypes,phenotypes
27.2945,10.6626,Macrophage,0.5195833333332928
17.8358,18.5441,Macrophage,0.3102499999999825
32.3959,16.4011,Macrophage,0.0
41.6192,3.9212,Macrophage,0.0
30.7946,32.6641,Macrophage,0.0840000000000005
6.33768,36.008,Macrophage,0.0
13.7604,15.4763,Macrophage,0.0
21.9211,37.8483,Macrophage,0.0
34.1711,24.2135,Macrophage,0.093250000000001
36.8001,23.9998,Macrophage,0.0
41.7875,37.4123,Macrophage,0.0
18.6099,35.4091,Macrophage,0.0
29.6358,34.6499,Macrophage,0.0
16.8935,16.5587,Macrophage,0.0
8.50875,24.8154,Macrophage,0.0
13.5322,32.8815,Macrophage,0.0
41.4672,35.0126,Macrophage,0.0
27.55,15.9567,Macrophage,0.1634999999999986
44.3354,39.7153,Macrophage,0.0
29.0039,14.4737,Macrophage,0.0
44.4032,1.64963,Macrophage,0.0
45.7635,43.4233,Macrophage,0.0
37.2971,9.84651,Macrophage,0.0
6.02733,13.3197,Macrophage,0.0
1.70218,41.7085,Macrophage,0.0
32.6713,37.3928,Macrophage,0.0
32.4803,6.80043,Macrophage,0.0
29.3303,10.7976,Macrophage,0.0
9.72802,13.9448,Macrophage,0.0
30.3875,38.5066,Macrophage,0.0
6.92959,44.7542,Macrophage,0.0
42.3062,22.4326,Macrophage,0.0
43.1981,23.9234,Macrophage,0.0
3.59843,10.9318,Macrophage,0.0
23.8201,7.61231,Macrophage,0.0
44.6829,23.6995,Macrophage,0.0
4.75742,47.3396,Macrophage,0.0
2.70295,2.53376,Macrophage,0.0
43.0371,36.844,Macrophage,0.0
